CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U74900DL2014PTC273406,VERMS COMMUNICATIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,11/20/2014,"10, RANGPURI, MAHIPALPUR   Near Radisson Hotel NH-8,NEW DELHI,South West Delhi,Delhi,110037-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2015NPL278934,ENSIGHT FOUNDATION,ROC Delhi,Company limited by guarantee,Non-government company,Private,0,0,4/10/2015,"R-278A, 3rd Floor, Back Side Old No-J-31/2   Gali No. 12, Ramesh Park, Laxmi Nagar,,Delhi,East Delhi,Delhi,110092-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2015NPL280446,INDRAPRASTHA CHAMBER OF COMMERCE AND INDUSTRIES,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,5/19/2015,"1F BHARAT NAGAR   NEW FRIEND'S COLONY,NEW DELHI,South Delhi,Delhi,110025-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2015NPL281984,INSTITUTE OF TRAINING FOR KNITS AND TEXTILE,ROC Delhi,Company limited by shares,Non-government company,Private,500000,500000,6/25/2015,"B- 14/2, OKHLA INDUSTRIAL AREA, PHASE- II   NEW DELHI,NEW DELHI,South Delhi,Delhi,110020-India",Unlisted,Active,delhi,Indian,74900,Business Services
U51909DL2004PTC130983,MAXFORT MARKETING PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,12/1/2004,"A-5 AGGARWAL COMPLEXUTTAM NAGAR PANKHA ROAD   OPP BUS TERMINAL NEW DELHI-59,NA,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,51909,Trading
U74900DL2015PTC275294,AIR TAXI SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,1/12/2015,"L-11, Lower Ground Floor   Malviya Nagar,Delhi,South Delhi,Delhi,110017-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U74900DL2015PTC275737,BUZZZINDIA SOLUTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,100000,1/20/2015,"House No. 108-109 , Block- E   Pocket- 2, Sector- 16, Rohini,Delhi,North West,Delhi,110089-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U51909DL2004PTC131679,GOLDENAGE ELECTRONICS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,300000,100000,12/13/2004,"A-48 NIRMAN VIHARDELHI-92,NA,Central Delhi,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,51909,Trading
U51909DL2004PTC131707,SNEHA MERCANTILE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,7200000,7106000,12/13/2004,"ARAVALI KUNJ HOUSE NO. 79 PLOT NO 44   SECTOR 13 ROHINI,,DELHI,Delhi,110085-India",Unlisted,Active,delhi,Indian,51909,Trading
U51909DL2005PTC132196,KRUGER AND BRENTT EQUIPMENT PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,1/18/2005,"204,V4, MAYUR PLAZA-II   DDA LOCAL SHOPPING CENTRE,MAYUR VIHAR PH,ASE-1,DELHI,Delhi,110091-India",Unlisted,Active,delhi,Indian,51909,Trading
U51909DL2005PTC132274,GLOBAL INNOVATIONS ENTERPRISES INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,10000000,100000,1/20/2005,"192A POCKET CSIDHARTHA EXTN,NEW DELHI,Delhi,110014-India",Unlisted,Strike Off,delhi,Indian,51909,Trading
U74900DL2015PTC277645,RENOMANIA INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,132230,3/9/2015,"4/1, LGF   SARVAPRIYA VIHAR,NEW DELHI,South Delhi,Delhi,110016-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U51909DL2005PTC133436,ZION DISTRUBUTION PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,10000000,100000,2/28/2005,"A-272,FIRST FLOOR   OKHLA INDUSTRIAL AREA, PHASE - I,NEW DELHI,Delhi,110020-India",Unlisted,Active,delhi,Indian,51909,Trading
U74900DL2015PTC278709,MANTRANAA PROJECT EXPERTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,4/6/2015,"237,PRAGATI APARTMENT , PASCHIM VIHAR,NEW DELHI,New Delhi,Delhi,110063-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U51909DL2005PTC133651,MDK TRADING PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,3/7/2005,"F-208/D IIND FLOORLADO SARAI   OLD M B ROAD,NEW DELHI,Delhi,110030-India",Unlisted,Strike Off,delhi,Indian,51909,Trading
U51909DL2005PTC133689,PITASHREE EXIM PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,3/7/2005,"2 SAVITA VIHARNEAR PREET VIHAR,DELHI,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,51909,Trading
U74900DL2015PTC279919,KEYNOTE EDUCARE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,5/11/2015,"57/17, FIRST SLOOR, BADA BAZAR ROAD   OLD RAJENDRA NAGAR,DELHI,Central Delhi,Delhi,110060-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U74900DL2015PTC280086,WELLNESS WHEELS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,5/13/2015,"34/5, 2ND FLOOR,   EAST PATEL NAGAR,,NEW DELHI,West Delhi,Delhi,110008-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U74900DL2015PTC280212,SIMPLEX WASTE MANAGEMENT PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,5/14/2015,"FLAT NO.-521 NAVAL TECHNICAL CGHS LTD.PLOT NO.-3A   SEC-22 DWARKA,NEW DELHI,South West Delhi,Delhi,110075-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U74900DL2015PTC280224,FAMEPOSTER CAREER SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,2500000,2500000,5/14/2015,"N-238,   Greater Kailash - I,New Delhi,South Delhi,Delhi,110048-India",Unlisted,Active,delhi,Indian,74900,Business Services
U51909DL2005PTC133942,SHRI ROSHANLAL AGARWAL TRADERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,1000000,3/15/2005,"MB-22, GROUND FLOOR, SHAKARPUR   NEW DELHI,DELHI,East Delhi,Delhi,110092-India",Unlisted,Amalgamated,delhi,Indian,51909,Trading
U51909DL2005PTC133990,GAURHARI TRADERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,980000,3/15/2005,"E-6 SHARDANAND MARKETLAHORI GATE,DELHI,Delhi,110006-India",Unlisted,Converted to LLP,delhi,Indian,51909,Trading
U74900DL2015PTC281756,SHRI HARIHAR ADVISORS AND CONSULTANTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,6/19/2015,"A-115 , FF   Surajmal Vihar,New Delhi,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U74900DL2015PTC282213,BEYONDER IT SOLUTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,100000,6/30/2015,"18 Maa Kalyani Kunj   Kalyan Vihar,Delhi,North West,Delhi,110009-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U51909DL2005PTC134115,PRAHLAD SUPPLIERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,10000000,9611000,3/17/2005,"SHOP NO. 25, M2K MALL, 16, MANGALAM PLACE   DISTRICT CENTER, SECTOR-3, ROHINI,NEW DELHI,North West,Delhi,110085-India",Unlisted,Active,delhi,Indian,51909,Trading
U74900DL2015PTC283047,WESTOVA GLOBAL PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,2500000,100000,7/22/2015,"375 POOTH KALAN VILLAGE,DELHI,Delhi,110086-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2015PTC283339,STARORAMA TECHNOLOGIES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,10000000,6330000,7/29/2015,"FLAT NO 58, AKSHARDHAM APPARTMENT,POCKET-3, SECTOR-19 DWARKA,Delhi,South West Delhi,Delhi,110075-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2015PTC283385,CLICK AND SHOP PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,7/30/2015,"256,DDA PKT-1,SEC-5,DWARKA,NEW DELHI,New Delhi,Delhi,110075-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U51909DL2005PTC135002,RES MARKETING CO. PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,100000,4/15/2005,"207AGROUND FLOOR DDA FLATS   JASOLA VIHAR,NEW DELHI,Delhi,110044-India",Unlisted,Strike Off,delhi,Indian,51909,Trading
U51909DL2005PTC135594,MGA TRADERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,3000000,2950000,4/29/2005,"6, Babar Lane   Bengali Market,NEW DELHI,Central Delhi,Delhi,110001-India",Unlisted,Amalgamated,delhi,Indian,51909,Trading
U74900DL2015PTC283938,WEBOURNEY CONSULTING SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,8/11/2015,"164   JEEVAN NAGAR, ASHRAM,NEW DELHI,Delhi,110014-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U74900DL2015PTC283997,SURAJKIRAN BRIGHTSTAR POWER PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,450340,8/11/2015,"Ambassador Hotel, Sujan Singh Park,New Delhi,New Delhi,Delhi,110003-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U51909DL2005PTC135773,SUNLORD TRADING PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,5/3/2005,"1-X-6296, JAIN MANDIR GALI   DHARAMPURA GANDHI NAGAR NEAR RAM NGR, DE,LHI,DELHI,East Delhi,Delhi,110031-India",Unlisted,Active,delhi,Indian,51909,Trading
U74900DL2015PTC284112,SVPJ CUSTODIAN SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,8/14/2015,"807,808, Crown Heights, Plot No. 3B1,   Twin District Centre, Sector-10, Rohini,Delhi,North West,Delhi,110085-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U51909DL2005PTC135961,RAKHEM IMPEX PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,5/9/2005,"B-7 IIND FLOORVIVEKANAND PURI   SARAI ROHILLA,NEW DELHI,Delhi,110007-India",Unlisted,Strike Off,delhi,Indian,51909,Trading
U74900DL2015PTC284487,SR TRANSPORT MANAGEMENT SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,1000000,8/24/2015,"H.NO. 57 B, BLOCK B 1,   SEWAK PARK, UTTAM NAGAR,NEW DELHI,West Delhi,Delhi,110059-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2015PTC284686,KONNECT AGRO PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,150000000,150000000,8/31/2015,"Unit No.T-15,3rd Floor, Salcon Rasvilas, D-1 , District Centre Saket,New Delhi,South Delhi,Delhi,110017-India",Unlisted,Active,delhi,Indian,74900,Business Services
U51909DL2005PTC136217,SHIVSHAMBU TRADERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,2500000,2000000,5/13/2005,"152   PATPARGANJ, INDUSTRIAL ESTATE,DELHI,Delhi,110092-India",Unlisted,Amalgamated,delhi,Indian,51909,Trading
U51909DL2005PTC137013,PRATAYAKSHA MARKETING PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,6/1/2005,"252B SANT NAGAREAST OF KAILASH,NEW DELHI,Delhi,110065-India",Unlisted,Strike Off,delhi,Indian,51909,Trading
U74900DL2015PTC285749,CONTINUUM SURGICAL SYSTEMS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,990000,9/29/2015,"H-31 B   KALKAJI,NEW DELHI,South Delhi,Delhi,110019-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2015PTC286295,CITYNEON CREATIONS INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,10000000,1000000,10/12/2015,"2/7, JULENA COMMERCIAL COMPLEX   OKHLA ROAD,NEW DELHI,South Delhi,Delhi,110025-India",Unlisted,Active,delhi,Indian,74900,Business Services
U51909DL2005PTC137580,SANTUKA MARKETING AND TRADING PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,6/14/2005,"306,SURYA COMPLEX   VEER SAVARKAR BLOCK,SHAKARPUR,DELHI,East Delhi,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,51909,Trading
U51909DL2005PTC138125,JASSCO STEEL PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,1000000,6/29/2005,"A -37/3, PHASE 1,   MAYA PURI,,NEW DELHI,West Delhi,Delhi,110064-India",Unlisted,Active,delhi,Indian,51909,Trading
U74900DL2015PTC287229,PRIDE SPIRITS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,1000000,11/9/2015,"H-38, SECOND FLOOR, BLOCK- H,   JANGPURA EXTN,DELHI,Delhi,110014-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2015PTC287519,BUDSHOOT CONSULTANCY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,11/18/2015,"1301 B, NAURANG HOUSE,   KASTURBA GANDHI MARG,NEW DELHI,Central Delhi,Delhi,110001-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U51909DL2005PTC138638,DINANATH SCRAP DEALERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,2000000,1033000,7/13/2005,"375RAMPURA,NEW DELHI,Delhi,110035-India",Unlisted,Active,delhi,Indian,51909,Trading
U51909DL2005PTC138809,JEANNIE MAGIC HANDICRAFTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,500000,7/18/2005,"1/39OLD RAJINDER NAGAR,NEW DELHI,Delhi,110060-India",Unlisted,Active,delhi,Indian,51909,Trading
U74900DL2015PTC287862,MEGOGRID PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,100000,11/27/2015,"J-13/13, 1ST FLOOR, PATEL MARKET   RAJOURI GARDEN,NEW DELHI,South West Delhi,Delhi,110027-India",Unlisted,Active,delhi,Indian,74900,Business Services
U51909DL2005PTC139405,YESH COMMODITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,5000000,150000,8/5/2005,"105 CHAWLA COMPLEX215-A SHAKARPUR,NEW DELHI,New Delhi,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,51909,Trading
U74900DL2015PTC288390,DAANPATRA SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,12/11/2015,"B-25,   SANJAY ENCLAVE,,UTTAM NAGAR,,Delhi,110059-India",Unlisted,Active,delhi,Indian,74900,Business Services
U51909DL2005PTC140385,BLUE LOTUS EXPORTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,9/6/2005,"223, Rajdhani Enclave,   Pitampura,Delhi,Delhi,110034-India",Unlisted,Strike Off,delhi,Indian,51909,Trading
U74900DL2015PTC288515,JDV HEALTHCARE (INDIA) PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,100000,12/14/2015,"KH. NO. 333/2, GROUND FLOOR   RANGPURI,NEW DELHI,South Delhi,Delhi,110037-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2015PTC288646,GAURI FOREX PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,12/18/2015,"1133   MAIN ROAD, CHANDNI CHOWK,DELHI,North Delhi,Delhi,110006-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2015PTC288973,NEXTRA TELEVENTURES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,100000,12/29/2015,"Plot no. 4B, 2nd Floor, Mayur Vihar   District Center, Mayur Vihar Extention,,Delhi,New Delhi,East Delhi,Delhi,110091-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2016NPL289831,DARSHANA SINGAL FOUNDATION,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,1/20/2016,"F-101, COMMUNITY CENTRE, 1ST FLOOR,   NARAINA INDUSTRIAL AREA, PHASE-1,NEW DELHI,New Delhi,Delhi,110028-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2016NPL292363,FEDERATION OF WORLD CITIZENS,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,3/10/2016,"S-456,GROUND FLOOR ,GREATER KAILASH PART-II,NEW DELHI,New Delhi,Delhi,110048-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2016PTC289182,PROEVES SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,127850,1/2/2016,"S-401, School Block,   Nehru Enclave -II, Shakarpur,,New Delhi,East Delhi,Delhi,110092-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2016PTC289553,REETIE STORE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,1/13/2016,"PLOT NO-79-A PREM NAGAR Z BLOCK,NEW DELHI,North West,Delhi,110043-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2016PTC289954,MISTRAL ENGINEERING PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,1/21/2016,"D-380, FF LEFT SIDE   INDIRA PARK, NEAR SAI BABA MANDIR, NAJAF,GARH,DELHI,South West Delhi,Delhi,110043-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2016PTC290069,PHOENIX TECH PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,1/22/2016,"B-1003, Mayur Dhwaj Aparments   Geeta Colony,Delhi,Delhi,110031-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2016PTC290098,HELMSMAN (INDIA) QUALITY & TECHNOLOGY SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,500000,1/25/2016,"UNIT NO. 603, BEST BUSINESS PARK,NETAJI SUBHASH PLACE, PITAMPURA,Delhi,North West Delhi,Delhi,110034-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2016PTC290184,ADIVA SPARLOUR PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,1/27/2016,"M-77, GURU HARKISHAN NAGAR,   2ND FLOOR, PASCHIM VIHAR,,NEW DELHI,West Delhi,Delhi,110087-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U74900DL2016PTC290224,360 DEGREE CONNECT PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,1/27/2016,"SHOP NO. 51 A   SHANKAR MARKET,NEW DELHI,Delhi,110001-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U74900DL2016PTC290247,PRIYAS SOFTECH PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,1/27/2016,"K. H. NO. -210, VILLAGE DALLUPURA,,NEAR SHAHID BUDH RAM SINGH MARG, DELHI,East Delhi,East Delhi,Delhi,110096-India",Unlisted,Active,delhi,Indian,74900,Business Services
U74900DL2016PTC290335,MONEY MISHRA SECURITIES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,11000000,11000000,1/29/2016,"53A, Second Floor, Pandav Nagar   Main Road,New Delhi,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,74900,Business Services
U51909DL2005PTC140746,DRIVETECH IMPEX PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,9/14/2005,"M-167 2ND LFOORLAXMI NAGAR,DELHI,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,51909,Trading
U74900DL2016PTC290353,MARKET KHILADI TRADERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,1/29/2016,"147, KHASRA NO-241/2,SECOND FLOOR, LEFT SIDE   NEW MANGLAPURI, MB ROAD,NEW DELHI,South Delhi,Delhi,110017-India",Unlisted,Active,delhi,Indian,74900,Business Services
U51909DL2005PTC140933,SU IMPORT SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1500000,1000000,9/19/2005,"C-143,   GREATER KAILASH-I,DELHI,Delhi,110048-India",Unlisted,Active,delhi,Indian,51909,Trading
U74900DL2016PTC290481,TECHJOCKEY INFOTECH PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,192000000,186428570,2/2/2016,"C-3, Tower-A, Ground Floor, Habitat India Qutab Institutional Area,Katwaria Sarai Near Mehrauli , Govt Nursery , New Delhi,,New Delhi,South West Delhi,Delhi,110016-India",Unlisted,Active,delhi,Indian,74900,Business Services
U51909DL2005PTC141259,SONAL ENTERPRISES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,100100,9/29/2005,"K-60B, IIND FLOOR,   LAJPAT NAGAR-II,NEW DELHI,Delhi,110024-India",Unlisted,Active,delhi,Indian,51909,Trading
U74900DL2016PTC290666,ARIHANT KAMDHENU GAU VARDHAN FARMS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,2/8/2016,"FLAT NO.-1003, PLOT NO.-2   SECTOR-19, DWARKA,NEW DELHI,New Delhi,Delhi,110075-India",Unlisted,Active,delhi,Indian,74900,Business Services
U51909DL2005PTC142696,I MONEY PAY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,280000000,266247380,11/18/2005,"Unit No. 205-A, 2nd Floor, NDM-2, Plot No. D-1,2,3   Netaji Subhash Place, District Centre, P,itampura,DELHI,North West,Delhi,110034-India",Unlisted,Active,delhi,Indian,51909,Trading
U51909DL2005PTC143045,S N S EXPOLINKERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,11/28/2005,"SHOP NO 6D-977 SECTOR-7 PALAM EXTENTION   SHAHEED RAMPHAL CHOWK,DWARKA NEW DELHI,Delhi,110075-India",Unlisted,Strike Off,delhi,Indian,51909,Trading
U51909DL2005PTC143519,PAMPACIFIC EXIM PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1500000,1500000,12/9/2005,"5H SHAHPUR JATNEW DELHI-49   NEW DELHI-49,NEW DELHI-49,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,51909,Trading
U51909DL2005PTC144117,SAPPHIRE SALES AND SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,500000,12/27/2005,"E-36KALKAJI,NEW DELHI,Delhi,000000-India",Unlisted,Active,delhi,Indian,51909,Trading
U51909DL2006PTC144598,HUM TUM MARKETING PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,20000000,19460000,1/9/2006,"564 A-1, P. No. 2/59 AF/F, Bhim Gali,   Vishawas Nagar, Shahdra,New Delhi,North East,Delhi,110032-India",Unlisted,Active,delhi,Indian,51909,Trading
U51909DL2006PTC144650,ITL COMMODITIES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,5000000,3192000,1/10/2006,"B-35/3, IIND FLOOR, INDUSTRIAL AREA   G.T. KARNAL ROAD,DELHI,Delhi,110033-India",Unlisted,Active,delhi,Indian,51909,Trading
U51909DL2006PTC145066,PROCANES INDUSTRIES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,500000,1/19/2006,"C-1/16, 2ND FLOOR,   ANSARI ROAD DARYAGANJ,DELHI,New Delhi,Delhi,110002-India",Unlisted,Active,delhi,Indian,51909,Trading
U51909DL2006PTC145195,SACHET TRADERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,100000,1/20/2006,"B 292, Chandra Kanta Complex, Shop No. 8,   Near Metro Pillar No. 161, New Ashok Nag,ar, Delhi,New Delhi,New Delhi,Delhi,110096-India",Unlisted,Active,delhi,Indian,51909,Trading
U51909DL2006PTC145358,VASUKA EXPORTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,1/24/2006,"WZ-2038 RANI BAGHSHAKUR BASTI   NEW DELHI,NEW DELHI,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,51909,Trading
U51909DL2006PTC145371,G.S.C. ENTERPRISES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,100000,1/24/2006,"Mezzanine Floor, M-4,   New Delhi South Extension Part-II,NEW DELHI,South Delhi,Delhi,110049-India",Unlisted,Active,delhi,Indian,51909,Trading
U51500DL1996PTC084074,SMR SOLUTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,200000,115000,12/26/1996,"FLAT NO. 505, S/F, PLOT NO. K-2/72, K-2 BLOCK   MAHIPAL PUR EXTN.,NEW DELHI,South West Delhi,Delhi,110037-India",Unlisted,Strike Off,delhi,Indian,51500,Trading
U51500DL2006FTC153969,GMA ACCESSORIES INDIA FACTORY PRIVATE LIMITED,ROC Delhi,Company limited by shares,subsidiary of company incorporated outside India,Private,1000000,1000000,9/16/2006,"C-77,IST FLOOR(R.N.1),WEST JYOTI NAGAR EXT.,DELHI,Delhi,110094-India",Unlisted,Strike Off,delhi,Indian,51500,Trading
U51500DL2006PLC153297,DIVYAM INDIA MARKETING & MANAGEMENT LIMITED,ROC Delhi,Company limited by shares,Non-government company,Public,500000,500000,9/7/2006,"157 C  SANGAM VIHAR COLONY   KAKROLA ROAD  NAJAFGARH,NEW DELHI,South Delhi,Delhi,110043-India",Unlisted,Strike Off,delhi,Indian,51500,Trading
U74900DL2016PTC290737,IICS COMPUTER EDUCATION PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,2/8/2016,"E-360, Second Floor   Nirman Vihar, Main Vikas Marg,New Delhi,East Delhi,Delhi,110092-India",Unlisted,Active,delhi,Indian,74900,Business Services
U51500DL2006PTC152840,MANDEE IMPEX PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,0,8/31/2006,"A-212, FIRST FLOOR, MALHOTRA COMPLEX,   SHAKARPUR, VIKAS MARG,,DELHI,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,51500,Trading
U51500DL2006PTC152927,PARADIGM TRENDS (INDIA) PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,100000,9/1/2006,"OFFICE NO. 203, 2ND FLOOR, TOWER NO.V4, PLOT NO.14   KARKARDOOMA COMMUNITY CENTER,delhi,East Delhi,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,51500,Trading
